payer_id,payer_name,payer_country,payer_service,payer_currency,transaction_type,min_amount,max_amount,precision,increment,required_sender,required_beneficiary,credit_party_identifiers_accepted,credit_party_information,credit_party_verification,credit_party_information_credit_party_identifiers_accepted,credit_party_verification_credit_party_identifiers_accepted,credit_party_verification_required_receiving_entity_fields,required_documents
4818,The Royal Trust Company,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4818,The Royal Trust Company,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4818,The Royal Trust Company,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4818,The Royal Trust Company,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4819,The Toronto-Dominion Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4819,The Toronto-Dominion Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4819,The Toronto-Dominion Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4819,The Toronto-Dominion Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4820,Trust La Laurentienne du Canada Inc.,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4820,Trust La Laurentienne du Canada Inc.,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4820,Trust La Laurentienne du Canada Inc.,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4820,Trust La Laurentienne du Canada Inc.,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4822,UBS Bank (Canada),Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4822,UBS Bank (Canada),Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4822,UBS Bank (Canada),Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4822,UBS Bank (Canada),Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4823,United Overseas Bank Limited,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4823,United Overseas Bank Limited,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4823,United Overseas Bank Limited,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4823,United Overseas Bank Limited,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4821,U.S. Bank National Association,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4821,U.S. Bank National Association,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4821,U.S. Bank National Association,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4821,U.S. Bank National Association,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4824,Vancity Community Investment Bank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4824,Vancity Community Investment Bank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4824,Vancity Community Investment Bank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4824,Vancity Community Investment Bank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4825,VersaBank,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4825,VersaBank,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4825,VersaBank,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4825,VersaBank,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4826,Wealth One Bank of Canada,Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4826,Wealth One Bank of Canada,Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4826,Wealth One Bank of Canada,Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4826,Wealth One Bank of Canada,Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4827,"Wells Fargo Bank, National Association, Canadian Branch",Canada,BankAccount,CAD,B2C,0,100000,2,0.01,"[[""registered_name""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4827,"Wells Fargo Bank, National Association, Canadian Branch",Canada,BankAccount,CAD,B2B,0,100000,2,0.01,"[[""registered_name""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4827,"Wells Fargo Bank, National Association, Canadian Branch",Canada,BankAccount,CAD,C2B,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""registered_name""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
4827,"Wells Fargo Bank, National Association, Canadian Branch",Canada,BankAccount,CAD,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""routing_code"", ""account_number""]]",1,1,,,,
1307,Banco BBVA,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1311,Banco BICE,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1313,Banco Consorcio,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1315,Banco Corpbanca,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1317,Banco Credichile,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1319,Banco Credito Inversiones,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1321,Banco de Chile,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1323,Banco Estado,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1325,Banco Falabella,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1327,Banco HSBC,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1329,Banco Internacional,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1331,Banco ITAU,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1333,Banco Paris,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1337,Banco Ripley,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1339,Banco Santander,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
1341,Banco Scotiabank,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
2785,Rabobank,Chile,BankAccount,CLP,C2C,6200,3000000,0,1,"[[""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""id_type"", ""id_number""], [""lastname"", ""firstname"", ""city"", ""country_iso_code"", ""code""]]","[[""lastname"", ""firstname"", ""address"", ""country_iso_code"", ""id_number""]]","[[""bank_account_number"", ""account_type""]]",1,1,,,,
2067,UnionPay,China,Card,CNY,C2C,0,21000,2,0.01,"[[""lastname"", ""date_of_birth"", ""city"", ""id_type"", ""id_number""], [""lastname"", ""code"", ""date_of_birth"", ""city""]]","[[""lastname"", ""id_type"", ""id_number""]]","[[""card_number""], [""bank_account_number""]]",1,1,,,,
3460,AliPay,China,MobileWallet,CNY,C2C,0,50000,2,0.01,"[[""lastname"", ""date_of_birth"", ""address"", ""country_iso_code"", ""id_type"", ""id_number""]]","[[""lastname"", ""firstname""]]","[[""msisdn""], [""email""]]",1,1,,"[[""msisdn""], [""email""]]","[[""lastname"", ""firstname""]]",
3538,Congo DRC Universal CashPick-up,Congo (Democratic Republic of the),CashPickup,USD,C2C,0,,0,1,"[[""lastname"", ""firstname""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,,,,
1445,Major Banks Ivory Coast,Côte d'Ivoire,BankAccount,XOF,C2C,0,1000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,
1445,Major Banks Ivory Coast,Côte d'Ivoire,BankAccount,XOF,B2B,0,1000000,0,1,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,"[[""invoice""]]"
498,HelloCash,Ethiopia,MobileWallet,ETB,C2C,25,,2,0.01,,,"[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
1669,Access Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1669,Access Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1806,Agricultural Development Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1806,Agricultural Development Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
2585,Barclays Bank,Ghana,BankAccount,GHS,B2B,0,,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,,,,"[[""invoice""]]"
2585,Barclays Bank,Ghana,BankAccount,GHS,C2C,0,999999,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1670,Cal Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1670,Cal Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
2908,Consolidated Bank Ghana Limited (CBG),Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,,,,"[[""invoice""]]"
2908,Consolidated Bank Ghana Limited (CBG),Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1246,Ecobank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1246,Ecobank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
2587,Fidelity Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
2587,Fidelity Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
2907,First Atlantic Bank Ltd,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
2907,First Atlantic Bank Ltd,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,,,,"[[""invoice""]]"
1674,First National Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1674,First National Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1243,Gcb Bank Ltd,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1243,Gcb Bank Ltd,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1675,Guaranty Trust Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1675,Guaranty Trust Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1676,National Investment Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1676,National Investment Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
2590,Prudential Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
2590,Prudential Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1244,Republic Bank Ghana,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1244,Republic Bank Ghana,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1678,Stanbic Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1678,Stanbic Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1242,Standard Chartered Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1242,Standard Chartered Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1679,United Bank for Africa,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1679,United Bank for Africa,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1680,Universal Merchant Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1680,Universal Merchant Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
1245,Zenith Bank,Ghana,BankAccount,GHS,C2C,0,100000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,"[[""bank_account_number""]]","[[""bank_account_number""]]",,
1245,Zenith Bank,Ghana,BankAccount,GHS,B2B,0,100000,2,0.01,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name""]]","[[""bank_account_number""]]",1,1,[[]],[[]],,"[[""invoice""]]"
36,Airtel Money,Ghana,MobileWallet,GHS,C2C,1,25000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
37,MTN Mobile Money,Ghana,MobileWallet,GHS,C2C,1,25000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
1399,Vodafone Money,Ghana,MobileWallet,GHS,C2C,1,25000,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""msisdn""]]",1,1,"[[""msisdn""]]","[[""msisdn""]]",,
1541,Major Banks Bissau Guinea,Guinea-Bissau,BankAccount,XOF,C2C,0,1000000,0,1,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,
1541,Major Banks Bissau Guinea,Guinea-Bissau,BankAccount,XOF,B2B,0,1000000,0,1,"[[""registered_name"", ""country_iso_code""]]","[[""registered_name"", ""country_iso_code""]]","[[""iban""]]",1,1,,,,"[[""invoice""]]"
3159,India Universal CashPick-up,India,CashPickup,INR,C2C,80,180000,0,1,"[[""lastname"", ""firstname"", ""date_of_birth"", ""country_iso_code"", ""beneficiary_relationship""]]","[[""lastname"", ""firstname"", ""msisdn""]]",,1,1,,,,
1508,ABSA Bank,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1491,African Banking Corp. Bank Ltd,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1497,Bank of  Africa Kenya Limited,Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
1506,Bank of Baroda (Kenya Limited),Kenya,BankAccount,KES,C2C,10,1032500,2,0.01,"[[""lastname"", ""firstname"", ""country_iso_code""]]","[[""lastname"", ""firstname""]]","[[""bank_account_number""]]",1,1,,,,
